Name,SurName,Street,StreetNr,ZipCode,City,Legitimate,StartStreet,StartStreetNr,StartZipCode,StartCity,EndStreet,EndStreetNr,EndZipCode,EndCity,CorrectDelivery 
Clayton,Damon,Betesbacken,88,50176,Boras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,50222,Boras,True
Jerica,,Akutgatan,181,60175,,True,SortingStreet,1,80222,Gavle,SortingStreet,1,60222,,True
Wynona,Hoefle,Kaptensgatan,108,60168,Norrkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,39222,Norrkoping,True
Verda,Faris,Butgatan,65,22129,Lund,True,SortingStreet,1,80222,Gavle,SortingStreet,1,22222,Lund,True
Cristi,Stanger,Betesbacken,132,41176,Goteborg,True,SortingStreet,1,80222,Gavle,Allhelgonagatan,1,41222,Goteborg,False
Patricia,Blackwelder,Harstigen,68,22114,Lund,True,SortingStreet,1,80222,Gavle,SortingStreet,1,22222,Lund,True
Victorina,Cataldo,Krokiusgatan,154,70174,Orebro,True,SortingStreet,1,80222,Gavle,SortingStreet,1,70222,Orebro,True
Shayna,Lyttle,Albogatan,87,50174,Boras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,50222,Boras,True
Carolin,Wiechmann,Akutgatan,36,72175,Vasteras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,58222,Vasteras,True
Patricia,Blackwelder,Adlerberthsgatan,100,55123,Jonkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,55222,Jonkoping,True
Francene,Nutting,Aktergatan,152,50124,Boras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,50222,Boras,True
Pearlene,Robison,Bondegatan,44,22136,,True,SortingStreet,1,80222,Gavle,SortingStreet,151,22222,,False
Ross,Bell,Alegatan,33,41125,Goteborg,True,SortingStreet,1,80222,Gavle,SortingStreet,1,41222,Goteborg,True
Chrissy,Shamblin,Harstigen,44,35114,Vaxjo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,35222,Vaxjo,True
Clayton,Damon,Bohusgatan,89,55147,Jonkoping,True,SortingStreet,1,80222,Gavle,Blomstigen,1,55222,Jonkoping,False
Flora,Yearsley,Bondegatan,184,58136,Linkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,58222,Linkoping,True
Victorina,Cataldo,Lotsgatan,99,85146,Sundsvall,True,SortingStreet,1,80222,Gavle,SortingStreet,1,85222,Sundsvall,True
Loreta,Mobley,Hasselgatan,35,58113,Linkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,58222,Linkoping,True
,Corliss,Ekorrstigen,45,80146,Gavle,True,SortingStreet,1,80222,Gavle,Ekorrstigen,45,80146,Gavle,True
Sandie,Freese,Bondegatan,72,21136,Malmo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,21222,Malmo,True
Chrissy,Shamblin,Lotsgatan,85,25146,Helsingborg,True,SortingStreet,1,80222,Gavle,SortingStreet,1,25222,Helsingborg,True
Ester,Robards,Pilgatan,126,35133,Vaxjo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,35222,Vaxjo,True
Ellie,Graziano,Harstigen,130,21114,Malmo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,21222,Malmo,True
Wilbert,Chavous,Bondegatan,98,50136,Boras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,50222,Boras,True
Wilbert,Chavous,Adjunktsgatan,171,80164,Gavle,True,SortingStreet,1,80222,Gavle,Adjunktsgatan,171,80164,Gavle,True
Savanna,Mcmullin,Nyhem,122,72198,Vasteras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,72222,Vasteras,True
Dann,Boulden,Hasselgatan,137,65113,Karlstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,65222,Karlstad,True
Ester,Robards,Berg,121,25177,Helsingborg,True,SortingStreet,1,80222,Gavle,SortingStreet,1,25222,Helsingborg,True
Maryland,Kraushaar,Albogatan,111,72174,Vasteras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,72222,Vasteras,True
Linsey,Jacoby,Fotstigen,36,65168,,True,SortingStreet,1,80222,Gavle,Berg,1,65222,,False
Val,Borge,Kaptensgatan,78,65168,Karlstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,65222,Karlstad,True
Delbert,Havard,Amiralsgatan,199,21156,Malmo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,21222,Malmo,True
Ardelle,Geisler,Parkgatan,176,58136,Linkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,58222,Linkoping,True
Wilbert,Chavous,Ankargatan,137,97157,Lulea,True,SortingStreet,1,80222,Gavle,Adelgatan,1,97222,Lulea,False
Cyndi,Mourer,Larmtorget,172,35146,Vaxjo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,35222,Vaxjo,True
Linsey,Jacoby,Parkgatan,150,80136,Gavle,True,SortingStreet,1,80222,Gavle,Parkgatan,150,80136,Gavle,True
Sabrina,Mease,Mesta,10,11146,Stockholm,True,SortingStreet,1,80222,Gavle,SortingStreet,1,11222,Stockholm,True
,Bright,Amiralsgatan,114,30156,Halmstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,70222,Halmstad,True
Simona,Sherron,Odensbergsgatan,134,55178,Jonkoping,True,SortingStreet,1,80222,Gavle,Mineralgatan,1,55222,Jonkoping,False
Marguerita,Tilley,Ekorrstigen,123,35146,Vaxjo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,35222,Vaxjo,True
Francene,Nutting,Berget,85,50126,Boras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,50222,Boras,True
Gladis,Dunlap,Floragatan,182,75146,Uppsala,True,SortingStreet,1,80222,Gavle,SortingStreet,1,75222,Uppsala,True
Hank,Gess,Adelgatan,82,21165,Malmo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,80222,Malmo,True
Marinda,Corliss,Allhelgonagatan,53,75125,Uppsala,True,SortingStreet,1,80222,Gavle,SortingStreet,1,75222,Uppsala,True
Jerica,Granillo,Ekorrstigen,120,21146,Malmo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,21222,Malmo,True
Ellie,Graziano,Almstigen,153,60165,Norrkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,60222,Norrkoping,True
Maryann,Marrone,Albogatan,128,90174,Umea,True,SortingStreet,1,80222,Gavle,SortingStreet,1,90222,Umea,True
Tiffaney,Irvine,Albrogatan,154,72123,Vasteras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,72222,Vasteras,True
Alicia,Trombly,Betesbacken,101,97176,Lulea,True,SortingStreet,1,80222,Gavle,SortingStreet,1,97222,Lulea,True
Ross,Bell,Nyby,65,60187,Norrkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,60222,Norrkoping,True
Alicia,Trombly,Pilgatan,116,50133,Boras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,50222,Boras,True
Cristi,,Boberg,132,58135,Linkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,58222,Linkoping,True
Dann,Boulden,Odensbergsgatan,170,25178,Helsingborg,True,SortingStreet,1,80222,Gavle,SortingStreet,189,25222,Helsingborg,False
Jerica,Granillo,Kaptensgatan,137,55168,Jonkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,55222,Jonkoping,True
Tresa,,Albogatan,73,39174,Kalmar,True,SortingStreet,1,80222,Gavle,SortingStreet,1,39222,Kalmar,True
Nilsa,Teneyck,Ankargatan,75,65157,Karlstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,65222,Karlstad,True
Chrissy,Shamblin,Odensbergsgatan,101,80178,Gavle,True,SortingStreet,1,80222,Gavle,Odensbergsgatan,101,80178,Gavle,True
,Kestler,Lotsgatan,87,85146,Sundsvall,True,SortingStreet,1,80222,Gavle,SortingStreet,1,85222,Sundsvall,True
Marguerita,Tilley,Krokiusgatan,46,72174,Vasteras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,72222,Vasteras,True
,Lofthouse,Parkgatan,83,41136,Goteborg,True,SortingStreet,1,80222,Gavle,Berget,1,41222,Goteborg,False
Rosalba,Hassett,Aberga,129,21148,,True,SortingStreet,1,80222,Gavle,SortingStreet,1,21222,,True
Bernetta,Rountree,Ekorrstigen,53,35146,Vaxjo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,63222,Vaxjo,True
Gladis,Dunlap,Allhelgonagatan,160,60125,Norrkoping,True,SortingStreet,1,80222,Gavle,Berg,1,60222,Norrkoping,False
Bernetta,Rountree,Eriksberg,1,90175,Umea,True,SortingStreet,1,80222,Gavle,SortingStreet,1,25222,Umea,True
Lon,Madruga,Pilgatan,20,58133,Linkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,14,58222,Linkoping,False
Corrinne,Bucker,Fotstigen,88,25168,Helsingborg,True,SortingStreet,1,80222,Gavle,SortingStreet,78,25222,Helsingborg,False
Caron,Neal,Mineralgatan,159,55157,Jonkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,55222,Jonkoping,True
Linsey,Jacoby,Mineralgatan,112,58157,Linkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,58222,Linkoping,True
Alessandra,Piedra,Bohusgatan,198,22147,Lund,True,SortingStreet,1,80222,Gavle,SortingStreet,1,22222,Lund,True
Bruce,Odell,Odensbergsgatan,108,58178,Linkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,58222,Linkoping,True
Fatimah,Lonon,Boberg,163,25135,,True,SortingStreet,1,80222,Gavle,SortingStreet,1,25222,,True
Cyndi,Mourer,Mineralgatan,7,75157,Uppsala,True,SortingStreet,1,80222,Gavle,SortingStreet,1,39222,Uppsala,True
Slyvia,Lashley,Eriksberg,155,70175,Orebro,True,SortingStreet,1,80222,Gavle,SortingStreet,1,70222,Orebro,True
Lula,Groom,Betesbacken,114,63176,Eskilstuna,True,SortingStreet,1,80222,Gavle,SortingStreet,1,63222,Eskilstuna,True
Ester,Robards,Pilgatan,68,55133,Jonkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,55222,Jonkoping,True
Elouise,Wigington,Floragatan,147,30146,Halmstad,True,SortingStreet,1,80222,Gavle,SortingStreet,84,30222,Halmstad,False
Buddy,Rowser,Nyby,41,11187,Stockholm,True,SortingStreet,1,80222,Gavle,SortingStreet,1,11222,Stockholm,True
Myong,Lofthouse,Nyhem,102,50198,Boras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,50222,Boras,True
Wynona,Hoefle,Akutgatan,152,22175,Lund,True,SortingStreet,1,80222,Gavle,SortingStreet,1,22222,Lund,True
Elouise,Wigington,Harstigen,173,25114,,True,SortingStreet,1,80222,Gavle,SortingStreet,1,25222,,True
Chance,Breeze,Blomstigen,150,75134,Uppsala,True,SortingStreet,1,80222,Gavle,SortingStreet,1,75222,Uppsala,True
,Kingston,Nyby,42,30187,Halmstad,True,SortingStreet,1,80222,Gavle,SortingStreet,80,30222,Halmstad,False
Rosalba,Hassett,Berg,52,21177,Malmo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,21222,Malmo,True
Cristopher,Bakken,Berg,15,65177,Karlstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,65222,Karlstad,True
Taneka,Streetman,Mineralgatan,0,39157,Kalmar,True,SortingStreet,1,80222,Gavle,SortingStreet,1,39222,Kalmar,True
Elouise,Wigington,Blomstigen,96,90134,Umea,True,SortingStreet,1,80222,Gavle,SortingStreet,1,85222,Umea,True
Heriberto,Mcguffie,Amiralsgatan,22,65156,Karlstad,True,SortingStreet,1,80222,Gavle,SortingStreet,212,65222,Karlstad,False
Chance,Breeze,Amiralsgatan,175,70156,Orebro,True,SortingStreet,1,80222,Gavle,SortingStreet,1,70222,Orebro,True
Aurore,,Krokiusgatan,182,35174,Vaxjo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,35222,Vaxjo,True
Tyrone,Carwile,Pallasgatan,84,35137,Vaxjo,True,SortingStreet,1,80222,Gavle,SortingStreet,52,35222,Vaxjo,False
Cristopher,Bakken,Krokiusgatan,164,75174,Uppsala,True,SortingStreet,1,80222,Gavle,SortingStreet,1,75222,Uppsala,True
Jefferson,Blakeslee,Albogatan,155,60174,Norrkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,60222,Norrkoping,True
Errol,,Nyby,2,70187,Orebro,True,SortingStreet,1,80222,Gavle,SortingStreet,1,70222,Orebro,True
Elza,Prophet,Abborregatan,128,75147,Uppsala,True,SortingStreet,1,80222,Gavle,SortingStreet,1,75222,Uppsala,True
Klara,Collett,Agnesgatan,186,22165,Lund,True,SortingStreet,1,80222,Gavle,SortingStreet,1,22222,Lund,True
Lieselotte,Halberg,Fotstigen,53,41168,Goteborg,True,SortingStreet,1,80222,Gavle,SortingStreet,1,41222,Goteborg,True
Bernetta,Rountree,Amiralsgatan,11,55156,Jonkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,55222,Jonkoping,True
Anneliese,Laber,Mineralgatan,148,30157,Halmstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,30222,Halmstad,True
Victorina,Cataldo,Ekorrstigen,118,80146,Gavle,True,SortingStreet,1,80222,Gavle,Ekorrstigen,118,80146,Gavle,True
Wilbert,Chavous,Bondegatan,118,39136,Kalmar,True,SortingStreet,1,80222,Gavle,Aberga,1,39222,Kalmar,False
Laronda,Wenner,Harstigen,38,60114,Norrkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,60222,Norrkoping,True
Flora,Yearsley,Nyhem,178,90198,Umea,True,SortingStreet,1,80222,Gavle,Allhelgonagatan,1,90222,Umea,False
Elouise,Wigington,Fotstigen,36,55168,Jonkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,55222,Jonkoping,True
Delbert,Havard,Eriksberg,164,90175,Umea,True,SortingStreet,1,80222,Gavle,SortingStreet,1,90222,Umea,True
Hank,Gess,Amiralsgatan,106,21156,Malmo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,21222,Malmo,True
Hazel,Maltos,Odensbergsgatan,108,50178,Boras,True,SortingStreet,1,80222,Gavle,Dagsberg,1,50222,Boras,False
Slyvia,Lashley,Agnesgatan,62,50165,Boras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,50222,Boras,True
Lauralee,Selle,Adjunktsgatan,18,39164,Kalmar,True,SortingStreet,1,80222,Gavle,SortingStreet,1,90222,Kalmar,True
Heriberto,Mcguffie,Krokiusgatan,97,50174,Boras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,50222,Boras,True
Corrinne,Bucker,Ekorrstigen,88,72146,Vasteras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,72222,Vasteras,True
Pearlene,Robison,Dagsberg,95,65124,Karlstad,True,SortingStreet,1,80222,Gavle,Dagsberg,1,65222,Karlstad,False
Cristopher,Bakken,Mesta,171,70146,Orebro,True,SortingStreet,1,80222,Gavle,SortingStreet,293,70222,Orebro,False
Patricia,Blackwelder,Nyhem,120,60198,Norrkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,60222,Norrkoping,True
Lieselotte,Halberg,Harstigen,86,90114,Umea,True,SortingStreet,1,80222,Gavle,SortingStreet,1,90222,Umea,True
Ross,Bell,Odlarstigen,136,72178,Vasteras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,72222,Vasteras,True
Flora,Yearsley,Almstigen,76,65165,Karlstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,65222,Karlstad,True
Hazel,Maltos,Hasselgatan,72,97113,,True,SortingStreet,1,80222,Gavle,SortingStreet,120,97222,,False
Lissette,English,Bohusgatan,109,39147,Kalmar,True,SortingStreet,1,80222,Gavle,SortingStreet,1,39222,Kalmar,True
Hank,Gess,Parkgatan,117,90136,Umea,True,SortingStreet,1,80222,Gavle,SortingStreet,1,90222,Umea,True
Pearlene,Robison,Albrogatan,80,11123,Stockholm,True,SortingStreet,1,80222,Gavle,SortingStreet,1,11222,Stockholm,True
Joleen,Bright,Hasselgatan,190,58113,Linkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,58222,Linkoping,True
Val,Borge,Lotsgatan,185,55146,Jonkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,55222,Jonkoping,True
Eduardo,Venters,Hasselgatan,175,30113,Halmstad,True,SortingStreet,1,80222,Gavle,Aktergatan,1,30222,Halmstad,False
Laronda,Wenner,Alegatan,6,41125,Goteborg,True,SortingStreet,1,80222,Gavle,SortingStreet,1,41222,Goteborg,True
Sally,Kraemer,Alegatan,123,21125,Malmo,True,SortingStreet,1,80222,Gavle,SortingStreet,298,21222,Malmo,False
Ross,Bell,Bohusgatan,43,58147,Linkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,194,58222,Linkoping,False
Ellie,Graziano,Berg,141,97177,Lulea,True,SortingStreet,1,80222,Gavle,SortingStreet,1,97222,Lulea,True
Anneliese,Laber,Amiralsgatan,72,75156,Uppsala,True,SortingStreet,1,80222,Gavle,SortingStreet,1,75222,Uppsala,True
Wynona,,Parkgatan,133,41136,,True,SortingStreet,1,80222,Gavle,Bondegatan,1,41222,,False
Jeanmarie,Westover,Allhelgonagatan,136,63125,Eskilstuna,True,SortingStreet,1,80222,Gavle,SortingStreet,1,63222,Eskilstuna,True
Jefferson,Blakeslee,Berg,46,50177,Boras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,55222,Boras,True
Ardelle,Geisler,Agnesgatan,54,41165,Goteborg,True,SortingStreet,1,80222,Gavle,SortingStreet,1,41222,Goteborg,True
Caron,Neal,Almstigen,36,58165,Linkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,58222,Linkoping,True
Cornelia,Quiles,Mineralgatan,71,30157,Halmstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,30222,Halmstad,True
Jeanie,Lansford,Dagsberg,85,39124,Kalmar,True,SortingStreet,1,80222,Gavle,Krokiusgatan,1,39222,Kalmar,False
Alessandra,Piedra,Butgatan,187,35129,Vaxjo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,35222,Vaxjo,True
Elza,Prophet,Ankargatan,48,50157,Boras,True,SortingStreet,1,80222,Gavle,Albrogatan,1,50222,Boras,False
Lieselotte,Halberg,Berget,30,22126,Lund,True,SortingStreet,1,80222,Gavle,SortingStreet,1,22222,Lund,True
Joleen,Bright,Boberg,143,50135,Boras,True,SortingStreet,1,80222,Gavle,Nyhem,1,50222,Boras,False
Lissette,English,Almstigen,120,60165,,True,SortingStreet,1,80222,Gavle,SortingStreet,1,60222,,True
Florentina,Brassard,Ekorrstigen,65,58146,Linkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,58222,Linkoping,True
Bruce,Odell,Dagsberg,153,41124,Goteborg,True,SortingStreet,1,80222,Gavle,SortingStreet,1,41222,Goteborg,True
Chance,Breeze,Aberga,161,63148,Eskilstuna,True,SortingStreet,1,80222,Gavle,SortingStreet,1,63222,Eskilstuna,True
Patricia,Blackwelder,Albogatan,96,75174,Uppsala,True,SortingStreet,1,80222,Gavle,SortingStreet,103,75222,Uppsala,False
Fatimah,Lonon,Odensbergsgatan,79,97178,Lulea,True,SortingStreet,1,80222,Gavle,SortingStreet,1,97222,Lulea,True
Verda,Faris,Betesbacken,62,70176,Orebro,True,SortingStreet,1,80222,Gavle,SortingStreet,1,35222,Orebro,True
Wilbert,Chavous,Kaptensgatan,134,80168,Gavle,True,SortingStreet,1,80222,Gavle,Kaptensgatan,134,80168,Gavle,True
Buddy,Rowser,Butgatan,40,55129,Jonkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,55222,Jonkoping,True
Jefferson,Blakeslee,Pallasgatan,58,58137,Linkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,58222,Linkoping,True
Detra,Trainer,Akutgatan,180,65175,Karlstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,65222,Karlstad,True
Chrissy,,Kaptensgatan,80,41168,Goteborg,True,SortingStreet,1,80222,Gavle,SortingStreet,1,41222,Goteborg,True
,Lofthouse,Mesta,8,65146,Karlstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,65222,Karlstad,True
Caroll,Holte,Alsta,49,41167,Goteborg,True,SortingStreet,1,80222,Gavle,SortingStreet,1,41222,Goteborg,True
Yael,Ribera,Mesta,197,70146,,True,SortingStreet,1,80222,Gavle,SortingStreet,1,70222,,True
Kyoko,Jarboe,Berg,105,60177,Norrkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,60222,Norrkoping,True
Lon,Madruga,Bergsbogatan,56,75136,Uppsala,True,SortingStreet,1,80222,Gavle,SortingStreet,1,75222,Uppsala,True
Clayton,Damon,Adjunktsgatan,80,90164,Umea,True,SortingStreet,1,80222,Gavle,SortingStreet,158,90222,Umea,False
Carolin,Wiechmann,Berget,49,80126,Gavle,True,SortingStreet,1,80222,Gavle,Berget,49,80126,Gavle,True
Val,Borge,Odensbergsgatan,57,30178,Halmstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,30222,Halmstad,True
Linsey,Jacoby,Kaptensgatan,157,41168,Goteborg,True,SortingStreet,1,80222,Gavle,Alegatan,1,41222,Goteborg,False
Taneka,Streetman,Nyby,36,22187,Lund,True,SortingStreet,1,80222,Gavle,SortingStreet,1,22222,Lund,True
Marguerita,Tilley,Mesta,93,50146,Boras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,50222,Boras,True
Tiffaney,Irvine,Nyby,44,39187,Kalmar,True,SortingStreet,1,80222,Gavle,SortingStreet,1,39222,Kalmar,True
Slyvia,Lashley,Mesta,186,11146,Stockholm,True,SortingStreet,1,80222,Gavle,SortingStreet,1,11222,Stockholm,True
,Bright,Almstigen,2,30165,Halmstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,30222,Halmstad,True
Maryann,Marrone,Akutgatan,145,22175,Lund,True,SortingStreet,1,80222,Gavle,SortingStreet,1,22222,Lund,True
Florentina,Brassard,Odensbergsgatan,49,41178,Goteborg,True,SortingStreet,1,80222,Gavle,Berg,1,41222,Goteborg,False
Bianca,Velasques,Adlerberthsgatan,55,80123,,True,SortingStreet,1,80222,Gavle,Adlerberthsgatan,55,80123,,True
Savanna,,Floragatan,1,97146,,True,SortingStreet,1,80222,Gavle,SortingStreet,1,97222,,True
Ellie,Graziano,Parkgatan,178,75136,Uppsala,True,SortingStreet,1,80222,Gavle,Eriksberg,1,75222,Uppsala,False
Maryann,Marrone,Odensbergsgatan,176,90178,,True,SortingStreet,1,80222,Gavle,SortingStreet,1,90222,,True
Heriberto,Mcguffie,Bohusgatan,51,80147,Gavle,True,SortingStreet,1,80222,Gavle,Bohusgatan,51,80147,Gavle,True
Verda,Faris,Pallasgatan,192,75137,Uppsala,True,SortingStreet,1,80222,Gavle,SortingStreet,1,75222,Uppsala,True
Dwight,Sparr,Nyhem,156,30198,Halmstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,30222,Halmstad,True
Florentina,Brassard,Pallasgatan,31,21137,Malmo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,21222,Malmo,True
Brittanie,Mcfaul,Nyby,143,72187,Vasteras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,72222,Vasteras,True
,Hoefle,Ekorrstigen,44,97146,Lulea,True,SortingStreet,1,80222,Gavle,SortingStreet,254,97222,Lulea,False
Fatimah,Lonon,Lotsgatan,152,41146,Goteborg,True,SortingStreet,1,80222,Gavle,SortingStreet,180,41222,Goteborg,False
Alicia,Trombly,Fotstigen,155,22168,Lund,True,SortingStreet,1,80222,Gavle,Albogatan,1,22222,Lund,False
Lissette,English,Eriksberg,102,60175,Norrkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,60222,Norrkoping,True
Tyrone,Carwile,Albrogatan,109,55123,Jonkoping,True,SortingStreet,1,80222,Gavle,Pilgatan,1,55222,Jonkoping,False
Cleo,Kent,Adjunktsgatan,130,65164,Karlstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,65222,Karlstad,True
Marguerita,Tilley,Berget,70,41126,Goteborg,True,SortingStreet,1,80222,Gavle,SortingStreet,1,41222,Goteborg,True
Elza,Prophet,Hasselgatan,122,63113,Eskilstuna,True,SortingStreet,1,80222,Gavle,SortingStreet,1,63222,Eskilstuna,True
Shayna,Lyttle,Bergsbogatan,11,11136,Stockholm,True,SortingStreet,1,80222,Gavle,SortingStreet,1,11222,Stockholm,True
Yael,Ribera,Floragatan,51,65146,Karlstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,65222,Karlstad,True
Patricia,Blackwelder,Abborregatan,87,60147,Norrkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,60222,Norrkoping,True
Andra,Herbert,Aktergatan,99,97124,Lulea,True,SortingStreet,1,80222,Gavle,SortingStreet,1,97222,Lulea,True
Shu,Tippie,Albrogatan,37,25123,Helsingborg,True,SortingStreet,1,80222,Gavle,SortingStreet,1,25222,Helsingborg,True
,Mease,Berg,162,72177,Vasteras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,72222,Vasteras,True
Wynona,Hoefle,Odlarstigen,147,80178,Gavle,True,SortingStreet,1,80222,Gavle,Odlarstigen,147,80178,Gavle,True
Juliette,Favors,Bondegatan,148,65136,Karlstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,65222,Karlstad,True
,Wanner,Parkgatan,111,70136,Orebro,True,SortingStreet,1,80222,Gavle,SortingStreet,1,70222,Orebro,True
Roderick,Gover,Mesta,32,30146,Halmstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,72222,Halmstad,True
Detra,Trainer,Dagsberg,154,90124,Umea,True,SortingStreet,1,80222,Gavle,SortingStreet,1,90222,Umea,True
Alessandra,,Alsta,6,63167,Eskilstuna,True,SortingStreet,1,80222,Gavle,SortingStreet,1,63222,Eskilstuna,True
Tyrone,,Blomstigen,16,30134,Halmstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,30222,Halmstad,True
Sandie,Freese,Pallasgatan,111,11137,Stockholm,True,SortingStreet,1,80222,Gavle,SortingStreet,1,11222,Stockholm,True
Pearlene,Robison,Odlarstigen,184,22178,Lund,True,SortingStreet,1,80222,Gavle,SortingStreet,1,22222,Lund,True
,Westover,Butgatan,160,72129,Vasteras,True,SortingStreet,1,80222,Gavle,SortingStreet,1,72222,Vasteras,True
Kyoko,Jarboe,Alegatan,158,97125,Lulea,True,SortingStreet,1,80222,Gavle,SortingStreet,1,21222,Lulea,True
Cristopher,Bakken,Albrogatan,67,25123,Helsingborg,True,SortingStreet,1,80222,Gavle,SortingStreet,1,25222,Helsingborg,True
Cyndi,Mourer,Fotstigen,121,41168,Goteborg,True,SortingStreet,1,80222,Gavle,SortingStreet,1,41222,Goteborg,True
Yael,Ribera,Alegatan,24,75125,Uppsala,True,SortingStreet,1,80222,Gavle,Harstigen,1,75222,Uppsala,False
Florentina,Brassard,Adelgatan,81,60165,Norrkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,60222,Norrkoping,True
Cristi,Stanger,Eriksberg,144,11175,Stockholm,True,SortingStreet,1,80222,Gavle,SortingStreet,1,11222,Stockholm,True
Elouise,Wigington,Odensbergsgatan,184,65178,Karlstad,True,SortingStreet,1,80222,Gavle,Berg,1,65222,Karlstad,False
Verda,Faris,Mineralgatan,121,65157,Karlstad,True,SortingStreet,1,80222,Gavle,SortingStreet,1,65222,Karlstad,True
Alessandra,Piedra,Alegatan,133,21125,Malmo,True,SortingStreet,1,80222,Gavle,SortingStreet,1,21222,Malmo,True
Ross,Bell,Berg,86,55177,Jonkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,55222,Jonkoping,True
Savanna,Mcmullin,Nyby,91,60187,Norrkoping,True,SortingStreet,1,80222,Gavle,SortingStreet,1,60222,Norrkoping,True
